Código de Distrito Completo,Distrito,Nome_Distrito,latitude,longitude,altitude,Código Município Completo
431640230,30,Touro Passo,,,,4316402
431642805,05,Sagrada Família,,,,4316428
431642815,15,Leonel Rocha,,,,4316428
431643605,05,Saldanha Marinho,,,,4316436
431643610,10,Campinas,,,,4316436
431645105,05,Salto do Jacuí,,,,4316451
431645107,07,Capão Bonito,,,,4316451
431645115,15,Tabajara,,,,4316451
431645121,21,Júlio Borges,,,,4316451
431645123,23,Passo Real,,,,4316451
431645124,24,Rincão do Ivaí,,,,4316451
431647705,05,Salvador das Missões,,,,4316477
431647720,20,Santa Catarina,,,,4316477
431650105,05,Salvador do Sul,,,,4316501
431650109,09,Campestre,,,,4316501
431650120,20,Linha Comprida,,,,4316501
431650125,25,Linha São João,,,,4316501
431660005,05,Sananduva,,,,4316600
431660010,10,Rio Tigre,,,,4316600
431670905,05,Santa Bárbara do Sul,,,,4316709
431670918,18,Capão Alto,,,,4316709
431670925,25,Itaíba,,,,4316709
431673305,05,Santa Cecília do Sul,,,,4316733
431675805,05,Santa Clara do Sul,,,,4316758
431680805,05,Santa Cruz do Sul,,,,4316808
431680807,07,Alto Paredão,,,,4316808
431680810,10,Boa Vista,,,,4316808
431680830,30,Monte Alverne,,,,4316808
431680835,35,Rio Pardinho,,,,4316808
431680838,38,Saraiva,,,,4316808
431680841,41,São José da Reserva,,,,4316808
431680842,42,São Martinho,,,,4316808
431697205,05,Santa Margarida do Sul,,,,4316972
431697210,10,Bolso,,,,4316972
431697215,15,Cambaizinho,,,,4316972
431697220,20,Canas,,,,4316972
431697230,30,Serrinha,,,,4316972
431690705,05,Santa Maria,,,,4316907
431690710,10,Arroio do Só,,,,4316907
431690712,12,Arroio Grande,,,,4316907
431690715,15,Boca do Monte,,,,4316907
431690720,20,Pains,,,,4316907
431690723,23,Palma,,,,4316907
431690733,33,Passo do Verde,,,,4316907
431690735,35,Santa Flora,,,,4316907
431690738,38,Santo Antão,,,,4316907
431690750,50,São Valentim,,,,4316907
431695605,05,Santa Maria do Herval,,,,4316956
431720205,05,Santa Rosa,,,,4317202
431720210,10,Sete de Setembro,,,,4317202
431725105,05,Santa Tereza,,,,4317251
431730105,05,Santa Vitória do Palmar,,,,4317301
431730107,07,Arvore Só,,,,4317301
431730109,09,Atlântico,,,,4317301
431730115,15,Curral Alto,,,,4317301
431730120,20,Mirim,,,,4317301
431730130,30,Taim,,,,4317301
431700405,05,Santana da Boa Vista,,,,4317004
431710305,05,Sant'Ana do Livramento,,,,4317103
431710306,06,Cati,,,,4317103
431710307,07,Espinilho,,,,4317103
431710308,08,Ibicuí,,,,4317103
431710310,10,Pampeiro,,,,4317103
431710320,20,São Diogo,,,,4317103
431710325,25,Upamaroti,,,,4317103
431740005,05,Santiago,,,,4317400
431740015,15,Ernesto Alves,,,,4317400
431740020,20,Florida,,,,4317400
431740030,30,Tupantuba,,,,4317400
431750905,05,Santo Ângelo,,,,4317509
431750907,07,Atafona,,,,4317509
431750910,10,Buriti,,,,4317509
431750920,20,Colônia Municipal,,,,4317509
431750925,25,Comandaí,,,,4317509
431750933,33,Cristo Rei,,,,4317509
431750941,41,Lajeado Cerne,,,,4317509
431750942,42,Restinga Seca,,,,4317509
431750943,43,Rincão dos Mendes,,,,4317509
431750946,46,Rincão dos Meotti,,,,4317509
431750947,47,Rincão dos Roratos,,,,4317509
431750948,48,Ressaca Buriti,,,,4317509
431750955,55,Sossego,,,,4317509
431750960,60,União,,,,4317509
431750970,70,Lajeado Micuim,,,,4317509
431760805,05,Santo Antônio da Patrulha,,,,4317608
431760811,11,Catanduva Grande,,,,4317608
431760812,12,Chicolomã,,,,4317608
431760816,16,Evaristo,,,,4317608
431760820,20,Miraguaia,,,,4317608
431760830,30,Pinheirinhos,,,,4317608
431770705,05,Santo Antônio das Missões,,,,4317707
431770710,10,São José,,,,4317707
431755805,05,Santo Antônio do Palma,,,,4317558
431755820,20,Montes Carpatos,,,,4317558
431755825,25,Santa Terezinha,,,,4317558
431755830,30,São José,,,,4317558
431775605,05,Santo Antônio do Planalto,,,,4317756
431775620,20,Rincão Doce,,,,4317756
431780605,05,Santo Augusto,,,,4317806
431780609,09,Nossa Senhora de Fátima,,,,4317806
431780610,10,Pedro Paiva,,,,4317806
431780613,13,Rincão dos Paivas,,,,4317806
431780615,15,Santo Antônio,,,,4317806
431790505,05,Santo Cristo,,,,4317905
431790510,10,Sírio,,,,4317905
431790512,12,Vila Bom Princípio Baixo,,,,4317905
431790515,15,Vila Laranjeira,,,,4317905
431795405,05,Santo Expedito do Sul,,,,4317954
431800205,05,São Borja,,,,4318002
431800225,25,Nhú-Porã,,,,4318002
431800235,35,Samburá,,,,4318002
431800240,40,Sarandi,,,,4318002
431805105,05,São Domingos do Sul,,,,4318051
431805115,15,Santa Gema,,,,4318051
431810105,05,São Francisco de Assis,,,,4318101
431810110,10,Beluno,,,,4318101
431810118,18,Boa Vista,,,,4318101
431810120,20,Toroquá,,,,4318101
431820005,05,São Francisco de Paula,,,,4318200
431820010,10,Cazuza Ferreira,,,,4318200
431820020,20,Eletra,,,,4318200
431820030,30,Juá,,,,4318200
431820035,35,Lajeado Grande,,,,4318200
431820040,40,Rincão dos Kroeff,,,,4318200
431820045,45,Tainhas,,,,4318200
431830905,05,São Gabriel,,,,4318309
431830910,10,Azevedo Sodré,,,,4318309
431830911,11,Batovi,,,,4318309
431830912,12,Catuçaba,,,,4318309
431830913,13,Cerro do Ouro,,,,4318309
431830915,15,Suspiro,,,,4318309
431830920,20,Tiaraju,,,,4318309
431830925,25,Vacacaí,,,,4318309
431840805,05,São Jerônimo,,,,4318408
431840817,17,Gramal,,,,4318408
431840820,20,Morrinhos,,,,4318408
431840825,25,Quitéria,,,,4318408
431842405,05,São João da Urtiga,,,,4318424
431843205,05,São João do Polêsine,,,,4318432
431843225,25,Recanto Maestro,,,,4318432
431843230,30,Vale Vêneto,,,,4318432
431844005,05,São Jorge,,,,4318440
431845705,05,São José das Missões,,,,4318457
431846505,05,São José do Herval,,,,4318465
431848105,05,São José do Hortêncio,,,,4318481
431849905,05,São José do Inhacorá,,,,4318499
431850705,05,São José do Norte,,,,4318507
431850710,10,Bojuru,,,,4318507
431850715,15,Estreito,,,,4318507
431860605,05,São José do Ouro,,,,4318606
431860609,09,Brugnarotto,,,,4318606
431860611,11,Cerro Azul,,,,4318606
431860614,14,Jardim Alegre,,,,4318606
431860617,17,Marmeleiro,,,,4318606
431860619,19,São Miguel,,,,4318606
431860620,20,São Pedro do Iraxim,,,,4318606
431860625,25,Tanque,,,,4318606
431860632,32,Vila Souza,,,,4318606
431861405,05,São José do Sul,,,,4318614
431862205,05,São José dos Ausentes,,,,4318622
431862210,10,Faxinal Preto,,,,4318622
431862215,15,São Gonçalo,,,,4318622
431862220,20,Silveira,,,,4318622
431862225,25,Várzea,,,,4318622
431870505,05,São Leopoldo,,,,4318705
431880405,05,São Lourenço do Sul,,,,4318804
431880408,08,Boa Vista,,,,4318804
431880410,10,Boqueirão,,,,4318804
431880415,15,Esperança,,,,4318804
431880420,20,Faxinal,,,,4318804
431880425,25,Harmonia,,,,4318804
431880435,35,Prado Novo,,,,4318804
431880440,40,Taquaral,,,,4318804
431890305,05,São Luiz Gonzaga,,,,4318903
431890310,10,Afonso Rodrigues,,,,4318903
431890314,14,Capela São Paulo,,,,4318903
431890320,20,Rincão de São Pedro,,,,4318903
431890323,23,Rincão dos Pintos,,,,4318903
431890330,30,Santa Inês,,,,4318903
431890335,35,São Lourenço das Missões,,,,4318903
431900005,05,São Marcos,,,,4319000
431900020,20,Pedras Brancas,,,,4319000
431910905,05,São Martinho,,,,4319109
431912505,05,São Martinho da Serra,,,,4319125
431915805,05,São Miguel das Missões,,,,4319158
431915810,10,Campestre,,,,4319158
431915815,15,Coimbra,,,,4319158
431915820,20,Mato Grande,,,,4319158
431915827,27,Rincão dos Moraes,,,,4319158
431915830,30,São João das Missões,,,,4319158
431915835,35,São José,,,,4319158
431920805,05,São Nicolau,,,,4319208
431920820,20,Santo Isidro,,,,4319208
431930705,05,São Paulo das Missões,,,,4319307
431930710,10,Pinheiro Machado,,,,4319307
431935605,05,São Pedro da Serra,,,,4319356
431936405,05,São Pedro das Missões,,,,4319364
431937205,05,São Pedro do Butiá,,,,4319372
431937210,10,Butiá Inferior,,,,4319372
431940605,05,São Pedro do Sul,,,,4319406
431940610,10,Cerro Claro,,,,4319406
431940615,15,Guassupi,,,,4319406
431940645,45,Xiniquá,,,,4319406
431950505,05,São Sebastião do Caí,,,,4319505
431960405,05,São Sepé,,,,4319604
431960420,20,Cerrito do Ouro,,,,4319604
431960425,25,Jazidas,,,,4319604
431960428,28,Tupanci,,,,4319604
431960430,30,Vila Block,,,,4319604
431970305,05,São Valentim,,,,4319703
431971105,05,São Valentim do Sul,,,,4319711
431971110,10,Fazenda Fialho,,,,4319711
431971120,20,Santa Bárbara,,,,4319711
431973705,05,São Valério do Sul,,,,4319737
431975205,05,São Vendelino,,,,4319752
431980205,05,São Vicente do Sul,,,,4319802
431980210,10,Cavajuretã,,,,4319802
431980215,15,Loreto,,,,4319802
431990105,05,Sapiranga,,,,4319901
431990125,25,Picada São Jacob,,,,4319901
432000805,05,Sapucaia do Sul,,,,4320008
432010705,05,Sarandi,,,,4320107
432010710,10,Atiaçu,,,,4320107
432010720,20,Barreirinho,,,,4320107
432010730,30,Novo Sarandi,,,,4320107
432020605,05,Seberi,,,,4320206
432020610,10,Barrinha,,,,4320206
432020615,15,Lajeado Bonito,,,,4320206
432023005,05,Sede Nova,,,,4320230
432023020,20,Monte Belo,,,,4320230
432026305,05,Segredo,,,,4320263
432026310,10,Bela Vista,,,,4320263
432026318,18,Serrinha Velha,,,,4320263
432026320,20,Tamanduá,,,,4320263
432030505,05,Selbach,,,,4320305
432030510,10,Arroio Grande,,,,4320305
432030520,20,Floresta,,,,4320305
432032105,05,Senador Salgado Filho,,,,4320321
432032110,10,Esquina Ipiranga,,,,4320321
432032112,12,Giruazinho,,,,4320321
432032115,15,Vila Oito de Agosto,,,,4320321
432035405,05,Sentinela do Sul,,,,4320354
432040405,05,Serafina Corrêa,,,,4320404
432040415,15,Silva Jardim,,,,4320404
432045305,05,Sério,,,,4320453
432050305,05,Sertão,,,,4320503
432050310,10,Engenheiro Luiz Englert,,,,4320503
432055205,05,Sertão Santana,,,,4320552
432057805,05,Sete de Setembro,,,,4320578
432060205,05,Severiano de Almeida,,,,4320602
432060210,10,Mirim,,,,4320602
432065105,05,Silveira Martins,,,,4320651
432067705,05,Sinimbu,,,,4320677
432070105,05,Sobradinho,,,,4320701
432080005,05,Soledade,,,,4320800
432080012,12,Bugre,,,,4320800
432080027,27,Pinhal,,,,4320800
432080035,35,Santa Terezinha,,,,4320800
432085905,05,Tabaí,,,,4320859
432090905,05,Tapejara,,,,4320909
432090930,30,Vila Campos,,,,4320909
432100605,05,Tapera,,,,4321006
432100620,20,São Pedro,,,,4321006
432100625,25,Vila Paz,,,,4321006
432110505,05,Tapes,,,,4321105
432120405,05,Taquara,,,,4321204
432120407,07,Entrepelado,,,,4321204
432120408,08,Fazenda Fialho,,,,4321204
432120410,10,Padilha,,,,4321204
432120413,13,Pega Fogo,,,,4321204
432120417,17,Rio da Ilha,,,,4321204
432120420,20,Santa Cruz da Concórdia,,,,4321204
432130305,05,Taquari,,,,4321303
432130307,07,Amoras,,,,4321303
432132905,05,Taquaruçu do Sul,,,,4321329
432135205,05,Tavares,,,,4321352
432135210,10,Butiás,,,,4321352
432135215,15,Capão Comprido,,,,4321352
432135220,20,Tapera,,,,4321352
432140205,05,Tenente Portela,,,,4321402
432140212,12,Braço Forte,,,,4321402
432140225,25,Daltro Filho,,,,4321402
432140240,40,São Pedro,,,,4321402
432143605,05,Terra de Areia,,,,4321436
432143625,25,Sanga Funda,,,,4321436
432145105,05,Teutônia,,,,4321451
432145110,10,Pontes Filho,,,,4321451
432146905,05,Tio Hugo,,,,4321469
432147705,05,Tiradentes do Sul,,,,4321477
432147710,10,Alto Uruguai,,,,4321477
432147713,13,Lajeado Bonito,,,,4321477
432147717,17,Novo Planalto,,,,4321477
432147720,20,Porto Soberbo,,,,4321477
432149305,05,Toropi,,,,4321493
432149315,15,Linha Bonita,,,,4321493
432150105,05,Torres,,,,4321501
432150110,10,Glória,,,,4321501
432160005,05,Tramandaí,,,,4321600
432160015,15,Estância Velha,,,,4321600
432160025,25,Nova Tramandaí,,,,4321600
432162605,05,Travesseiro,,,,4321626
432163405,05,Três Arroios,,,,4321634
432163412,12,Coxilha Seca,,,,4321634
432166705,05,Três Cachoeiras,,,,4321667
432166710,10,Morro Azul,,,,4321667
432166715,15,Rio do Terra,,,,4321667
432166720,20,Vila Fernando Ferrari,,,,4321667
432170905,05,Três Coroas,,,,4321709
432180805,05,Três de Maio,,,,4321808
432180811,11,Barrinha,,,,4321808
432180815,15,Consolata,,,,4321808
432180820,20,Manchinha,,,,4321808
432180825,25,Progresso,,,,4321808
432180830,30,Quaraim,,,,4321808
432183205,05,Três Forquilhas,,,,4321832
432185705,05,Três Palmeiras,,,,4321857
432185710,10,Progresso,,,,4321857
432190705,05,Três Passos,,,,4321907
432190708,08,Alto Erval Novo,,,,4321907
432190715,15,Bela Vista,,,,4321907
432190722,22,Floresta,,,,4321907
432190735,35,Padre Gonzales,,,,4321907
432190745,45,Santo Antônio,,,,4321907
432195605,05,Trindade do Sul,,,,4321956
432200405,05,Triunfo,,,,4322004
432200410,10,Costa da Cadeia,,,,4322004
432200415,15,Passo Raso,,,,4322004
432200420,20,Porto Batista,,,,4322004
432210305,05,Tucunduva,,,,4322103
432215205,05,Tunas,,,,4322152
432215210,10,Cerro Preto,,,,4322152
432215215,15,Despraiado,,,,4322152
432215220,20,Nossa Senhora Aparecida,,,,4322152
432215225,25,Pedregal,,,,4322152
432215230,30,Rincão Comprido,,,,4322152
432218605,05,Tupanci do Sul,,,,4322186
432220205,05,Tupanciretã,,,,4322202
432220207,07,Espinilho Grande,,,,4322202
432225105,05,Tupandi,,,,4322251
432230105,05,Tuparendi,,,,4322301
432230110,10,Cerro Alto,,,,4322301
432230115,15,Cinquentenário,,,,4322301
432232705,05,Turuçu,,,,4322327
432234305,05,Ubiretama,,,,4322343
432235005,05,São Luiz,,,,4322350
432235020,20,União da Serra,,,,4322350
432235025,25,Pulador,,,,4322350
432237605,05,Unistalda,,,,4322376
432240005,05,Uruguaiana,,,,4322400
432240020,20,João Arregui,,,,4322400
432240025,25,Plano Alto,,,,4322400
432240030,30,São Marcos,,,,4322400
432240035,35,Vertentes,,,,4322400
432250905,05,Vacaria,,,,4322509
432250907,07,Bela Vista,,,,4322509
432250908,08,Capão da Herança,,,,4322509
432250910,10,Coxilha Grande,,,,4322509
432250920,20,Estrela,,,,4322509
432250940,40,Refugiado,,,,4322509
432253305,05,Vale do Sol,,,,4322533
432254105,05,Vale Real,,,,4322541
432254110,10,Arroio do Ouro,,,,4322541
432254115,15,Canto Krewer,,,,4322541
432254120,20,Forqueta Baixa,,,,4322541
432254125,25,Morro Gaúcho,,,,4322541
432252505,05,Vale Verde,,,,4322525
432255805,05,Vanini,,,,4322558
432260805,05,Venâncio Aires,,,,4322608
432260807,07,Arlindo,,,,4322608
432260810,10,Centro Linha Brasil,,,,4322608
432260815,15,Deodoro,,,,4322608
432260817,17,Estância Nova,,,,4322608
432260820,20,Mariante,,,,4322608
432260822,22,Palanque,,,,4322608
432260830,30,Santa Emília,,,,4322608
432260845,45,Vale do Sampaio,,,,4322608
432270705,05,Vera Cruz,,,,4322707
432280605,05,Veranópolis,,,,4322806
432285505,05,Vespasiano Corrêa,,,,4322855
432290505,05,Viadutos,,,,4322905
432300205,05,Viamão,,,,4323002
432300210,10,Águas Claras,,,,4323002
432300215,15,Capão da Porteira,,,,4323002
432300220,20,Espigão,,,,4323002
432300225,25,Itapuã,,,,4323002
432300230,30,Passo da Areia,,,,4323002
432300235,35,Passo do Sabão,,,,4323002
432300240,40,Viamópolis,,,,4323002
432310105,05,Vicente Dutra,,,,4323101
432310110,10,Laranjeira,,,,4323101
432320005,05,Victor Graeff,,,,4323200
432320007,07,Faxinal,,,,4323200
432320015,15,São José da Glória,,,,4323200
432330905,05,Vila Flores,,,,4323309
432335805,05,Vila Lângaro,,,,4323358
432340805,05,Vila Maria,,,,4323408
432345705,05,Vila Nova do Sul,,,,4323457
432350705,05,Vista Alegre,,,,4323507
432360605,05,Vista Alegre do Prata,,,,4323606
432370505,05,Vista Gaúcha,,,,4323705
432370510,10,Bom Plano,,,,4323705
432375405,05,Vitória das Missões,,,,4323754
432375430,30,São João Batista,,,,4323754
432377005,05,Westfalia,,,,4323770
432380405,05,Xangri-lá,,,,4323804
432380415,15,Guará,,,,4323804
432380425,25,Rainha do Mar,,,,4323804
500020305,05,Água Clara,,,,5000203
500025205,05,Alcinópolis,,,,5000252
500060905,05,Amambai,,,,5000609
500070805,05,Anastácio,,,,5000708
500080705,05,Anaurilândia,,,,5000807
500085605,05,Angélica,,,,5000856
500085610,10,Ipezal,,,,5000856
500090605,05,Antônio João,,,,5000906
500090610,10,Campestre,,,,5000906
500100305,05,Aparecida do Taboado,,,,5001003
500110205,05,Aquidauana,,,,5001102
500110210,10,Camisão,,,,5001102
500110215,15,Cipolândia,,,,5001102
500110220,20,Piraputanga,,,,5001102
500110225,25,Taunay,,,,5001102
500124305,05,Aral Moreira,,,,5001243
500150805,05,Bandeirantes,,,,5001508
500150810,10,Congonha,,,,5001508
500190405,05,Bataguassu,,,,5001904
500190410,10,Porto XV de Novembro,,,,5001904
500200105,05,Batayporã,,,,5002001
500210005,05,Bela Vista,,,,5002100
500210010,10,Nossa Senhora de Fátima,,,,5002100
500215905,05,Bodoquena,,,,5002159
500215910,10,Morraria do Sul,,,,5002159
500220905,05,Bonito,,,,5002209
500220910,10,Águas de Miranda,,,,5002209
500230805,05,Brasilândia,,,,5002308
500230815,15,Debrasa,,,,5002308
500240705,05,Caarapó,,,,5002407
500240710,10,Cristalina,,,,5002407
500240720,20,Nova América,,,,5002407
500260505,05,Camapuã,,,,5002605
500260535,35,Pontinha do Cocho,,,,5002605
500270405,05,Campo Grande,,,,5002704
500270460,60,Anhanduí,,,,5002704
500270480,80,Rochedinho,,,,5002704
500280305,05,Caracol,,,,5002803
500290205,05,Cassilândia,,,,5002902
500290215,15,Indaiá do Sul,,,,5002902
500295105,05,Chapadão do Sul,,,,5002951
500310805,05,Corguinho,,,,5003108
500310810,10,Baianópolis,,,,5003108
500315705,05,Coronel Sapucaia,,,,5003157
500320705,05,Corumbá,,,,5003207
500320710,10,Albuquerque,,,,5003207
500320715,15,Amolar,,,,5003207
500320720,20,Coimbra,,,,5003207
500320725,25,Nhecolândia,,,,5003207
500320730,30,Paiaguás,,,,5003207
500320735,35,Porto Esperança,,,,5003207
500325605,05,Costa Rica,,,,5003256
500325610,10,Baús,,,,5003256
500330605,05,Coxim,,,,5003306
500330608,08,Jauru,,,,5003306
500330610,10,São Romão,,,,5003306
500330615,15,Taquari,,,,5003306
500345405,05,Deodápolis,,,,5003454
500345410,10,Lagoa Bonita,,,,5003454
500345415,15,Porto Vilma,,,,5003454
500345420,20,Presidente Castelo,,,,5003454
500345425,25,Vila União,,,,5003454
500348805,05,Dois Irmãos do Buriti,,,,5003488
500348810,10,Palmeiras,,,,5003488
500350405,05,Douradina,,,,5003504
500350410,10,Bocajá,,,,5003504
500350415,15,Cruzaltina,,,,5003504
500370205,05,Dourados,,,,5003702
500370220,20,Guaçu,,,,5003702
500370225,25,Itaum,,,,5003702
500370230,30,Panambi,,,,5003702
500370235,35,Picadinha,,,,5003702
500370240,40,São Pedro,,,,5003702
500370245,45,Indápolis,,,,5003702
500370248,48,Vila Formosa,,,,5003702
500370250,50,Vila Vargas,,,,5003702
500375105,05,Eldorado,,,,5003751
500375110,10,Morumbi,,,,5003751
500380105,05,Fátima do Sul,,,,5003801
500380115,15,Culturama,,,,5003801
500390005,05,Figueirão,,,,5003900
500400705,05,Glória de Dourados,,,,5004007
500400710,10,Nova Esperança,,,,5004007
500400715,15,Guaçulândia,,,,5004007
500410605,05,Guia Lopes da Laguna,,,,5004106
500430405,05,Iguatemi,,,,5004304
500440305,05,Inocência,,,,5004403
500440310,10,Morangas,,,,5004403
500440315,15,São José do Sucuriú,,,,5004403
500440320,20,São Pedro,,,,5004403
500450205,05,Itaporã,,,,5004502
500450210,10,Carumbé,,,,5004502
500450215,15,Montese,,,,5004502
500450220,20,Piraporã,,,,5004502
500450225,25,Santa Terezinha,,,,5004502
500460105,05,Itaquiraí,,,,5004601
500470005,05,Ivinhema,,,,5004700
500470010,10,Amandina,,,,5004700
500480905,05,Japorã,,,,5004809
500480910,10,Jacareí,,,,5004809
500490805,05,Jaraguari,,,,5004908
500490810,10,Bom Fim,,,,5004908
500500405,05,Jardim,,,,5005004
500500410,10,Boqueirão,,,,5005004
500510305,05,Jateí,,,,5005103
500515205,05,Juti,,,,5005152
500520205,05,Ladário,,,,5005202
500525105,05,Laguna Carapã,,,,5005251
500540005,05,Maracaju,,,,5005400
500540010,10,Vista Alegre,,,,5005400
500560805,05,Miranda,,,,5005608
500568105,05,Mundo Novo,,,,5005681
500570705,05,Naviraí,,,,5005707
500580605,05,Nioaque,,,,5005806
500600205,05,Nova Alvorada do Sul,,,,5006002
500600210,10,Pana,,,,5006002
500620005,05,Nova Andradina,,,,5006200
500620020,20,Nova Casa Verde,,,,5006200
500625905,05,Novo Horizonte do Sul,,,,5006259
500627505,05,Paraíso das Águas,,,,5006275
500627510,10,Alto Sucuriú,,,,5006275
500627515,15,Bela Alvorada,,,,5006275
500630905,05,Paranaíba,,,,5006309
500630908,08,Alto Santana,,,,5006309
500630923,23,Raimundo,,,,5006309
500630935,35,São João do Aporé,,,,5006309
500630940,40,Tamandaré,,,,5006309
500630945,45,Velhacaria,,,,5006309
500635805,05,Paranhos,,,,5006358
500640805,05,Pedro Gomes,,,,5006408
500660605,05,Ponta Porã,,,,5006606
500660615,15,Cabeceira do Apa,,,,5006606
500660625,25,Sanga Puitã,,,,5006606
500690305,05,Porto Murtinho,,,,5006903
500710905,05,Ribas do Rio Pardo,,,,5007109
500710910,10,Bálsamo,,,,5007109
500720805,05,Rio Brilhante,,,,5007208
500720810,10,Prudêncio Thomaz,,,,5007208
500730705,05,Rio Negro,,,,5007307
